id,district,district_name,building_type,category,life_system,is_landmark,center_m,lot_size_m,footprint_m,rotation_deg,nearest_road,entrance_side,floors,height_class,basement_levels,z_min,z_max,elevator_count,stairwell_count,layout_id,base_plan,footprint_shape,floorplan_family,bedrooms,bathrooms,entrance_offset,window_pattern,stair_pattern,roof,facade,palette,feature,condition,room_twist,room_definition_set,loot_profile,zombie_heat_weight,vehicle_spawn_profile,parking_spaces_planned,parking_strategy,loading_bays,service_entrance_required,utility_profile,foraging_profile,story_zone,business_name_id,map_reveal_item,interior_state_seed,design_signature,visual_signature,status
P157,Z08,南部老城区,rowhouse,residential,居住,False,"[592.6, 739.0]","[31.7, 32.4]","[19.7, 20.1]",0,R24,北,1,低层,0,0,0,0,0,L157,H054,主屋加侧翼,开放核心,1,1,0.16,前窗不对称,无楼梯,车库组合顶,深绿木板,炭灰,侧车库,临时加固,阁楼入口,rowhouse_rooms_v1,rowhouse_loot_v1,1.0,resident_cars,2,driveway_or_curb,0,False,municipal_water_power_sewer,suburban,Z08_rowhouse,,False,140216157,rowhouse:157:824,"rowhouse|主屋加侧翼|开放核心|1|1|0.16|前窗不对称|无楼梯|车库组合顶|深绿木板|炭灰|侧车库|1|[19.7, 20.1]|阁楼入口",planned
P158,Z08,南部老城区,rowhouse,residential,居住,False,"[596.6, 686.2]","[29.4, 24.9]","[18.2, 15.4]",0,R24,南,1,低层,0,0,0,0,0,L158,H055,错位双矩形,纵深串联,2,1,-0.01,高低窗组合,无楼梯,四坡,白色木板,奶油,侧车库,废弃,双卫生间,rowhouse_rooms_v1,rowhouse_loot_v1,1.0,resident_cars,2,driveway_or_curb,0,False,municipal_water_power_sewer,suburban,Z08_rowhouse,,False,140216158,rowhouse:158:861,"rowhouse|错位双矩形|纵深串联|2|1|-0.01|高低窗组合|无楼梯|四坡|白色木板|奶油|侧车库|1|[18.2, 15.4]|双卫生间",planned
P159,Z08,南部老城区,detached_house,residential,居住,False,"[462.9, 999.0]","[29.3, 33.8]","[18.2, 20.9]",0,R26,北,1,低层,1,-1,0,0,1,L159,H056,T形,中央走廊,1,1,-0.18,前二侧三,无楼梯,车库组合顶,深绿木板,雨灰,侧车库,窗板封闭,开放厨房,detached_house_rooms_v1,detached_house_loot_v1,1.0,resident_cars,2,driveway_or_curb,0,False,municipal_water_power_sewer,suburban,Z08_detached_house,,False,140216159,detached_house:159:898,"detached_house|T形|中央走廊|1|1|-0.18|前二侧三|无楼梯|车库组合顶|深绿木板|雨灰|侧车库|1|[18.2, 20.9]|开放厨房",planned
P160,Z08,南部老城区,detached_house,residential,居住,False,"[407.7, 902.1]","[21.6, 37.5]","[13.4, 23.3]",90,R27,西,2,低层,0,0,1,0,1,L160,H057,矩形,前厅分流,2,1,0.3,宽窗加侧窗,后部直梯,四坡,白色木板,炭灰,侧车库,轻度老化,阁楼入口,detached_house_rooms_v1,detached_house_loot_v1,1.0,resident_cars,2,driveway_or_curb,0,False,municipal_water_power_sewer,suburban,Z08_detached_house,,False,140216160,detached_house:160:935,"detached_house|矩形|前厅分流|2|1|0.3|宽窗加侧窗|后部直梯|四坡|白色木板|炭灰|侧车库|2|[13.4, 23.3]|阁楼入口",planned
P161,Z08,南部老城区,rowhouse,residential,居住,False,"[362.1, 912.8]","[27.4, 35.2]","[17.0, 21.8]",90,R27,东,1,低层,0,0,0,0,0,L161,H058,L形左翼,双区分隔,1,1,0.13,前三侧二,无楼梯,车库组合顶,深绿木板,奶油,侧车库,临时加固,双卫生间,rowhouse_rooms_v1,rowhouse_loot_v1,1.0,resident_cars,2,driveway_or_curb,0,False,municipal_water_power_sewer,suburban,Z08_rowhouse,,False,140216161,rowhouse:161:972,"rowhouse|L形左翼|双区分隔|1|1|0.13|前三侧二|无楼梯|车库组合顶|深绿木板|奶油|侧车库|1|[17.0, 21.8]|双卫生间",planned
P162,Z08,南部老城区,rowhouse,residential,居住,False,"[599.5, 777.6]","[23.7, 34.4]","[14.7, 21.3]",90,R28,东,1,低层,1,-1,0,0,1,L162,H059,L形右翼,侧走廊,2,1,-0.04,前窗不对称,无楼梯,四坡,白色木板,雨灰,侧车库,废弃,开放厨房,rowhouse_rooms_v1,rowhouse_loot_v1,1.0,resident_cars,2,driveway_or_curb,0,False,municipal_water_power_sewer,suburban,Z08_rowhouse,,False,140216162,rowhouse:162:012,"rowhouse|L形右翼|侧走廊|2|1|-0.04|前窗不对称|无楼梯|四坡|白色木板|雨灰|侧车库|1|[14.7, 21.3]|开放厨房",planned
P163,Z08,南部老城区,detached_house,residential,居住,False,"[655.1, 901.6]","[27.0, 35.5]","[16.7, 22.0]",90,R28,西,1,低层,0,0,0,0,0,L163,H060,前凸形,L形动线,1,1,-0.21,高低窗组合,无楼梯,车库组合顶,深绿木板,炭灰,侧车库,窗板封闭,阁楼入口,detached_house_rooms_v1,detached_house_loot_v1,1.0,resident_cars,2,driveway_or_curb,0,False,municipal_water_power_sewer,suburban,Z08_detached_house,,False,140216163,detached_house:163:049,"detached_house|前凸形|L形动线|1|1|-0.21|高低窗组合|无楼梯|车库组合顶|深绿木板|炭灰|侧车库|1|[16.7, 22.0]|阁楼入口",planned
P164,Z08,南部老城区,detached_house,residential,居住,False,"[498.7, 685.9]","[21.9, 31.0]","[13.5, 19.2]",0,R24,南,2,低层,0,0,1,0,1,L164,H061,后凸形,环形动线,2,1,0.27,前二侧三,门厅直梯,四坡,白色木板,奶油,侧车库,轻度老化,双卫生间,detached_house_rooms_v1,detached_house_loot_v1,1.0,resident_cars,2,driveway_or_curb,0,False,municipal_water_power_sewer,suburban,Z08_detached_house,,False,140216164,detached_house:164:086,"detached_house|后凸形|环形动线|2|1|0.27|前二侧三|门厅直梯|四坡|白色木板|奶油|侧车库|2|[13.5, 19.2]|双卫生间",planned
P165,Z08,南部老城区,apartment_lowrise,residential,居住,False,"[437.3, 818.4]","[21.6, 30.5]","[13.4, 18.9]",0,R25,南,3,中层,1,-1,2,0,2,L165,H062,主屋加侧翼,开放核心,4,2,0.1,宽窗加侧窗,后部直梯,车库组合顶,深绿木板,雨灰,侧车库,临时加固,开放厨房,apartment_lowrise_rooms_v1,apartment_lowrise_loot_v1,1.0,resident_cars,2,driveway_or_curb,0,False,municipal_water_power_sewer,suburban,Z08_apartment_lowrise,,False,140216165,apartment_lowrise:165:123,"apartment_lowrise|主屋加侧翼|开放核心|4|2|0.1|宽窗加侧窗|后部直梯|车库组合顶|深绿木板|雨灰|侧车库|3|[13.4, 18.9]|开放厨房",planned
P166,Z08,南部老城区,detached_house,residential,居住,False,"[355.6, 759.8]","[31.1, 29.6]","[19.3, 18.4]",0,R24,北,1,低层,0,0,0,0,0,L166,H063,错位双矩形,纵深串联,4,1,-0.07,前三侧二,无楼梯,四坡,白色木板,炭灰,侧车库,废弃,阁楼入口,detached_house_rooms_v1,detached_house_loot_v1,1.0,resident_cars,2,driveway_or_curb,0,False,municipal_water_power_sewer,suburban,Z08_detached_house,,False,140216166,detached_house:166:160,"detached_house|错位双矩形|纵深串联|4|1|-0.07|前三侧二|无楼梯|四坡|白色木板|炭灰|侧车库|1|[19.3, 18.4]|阁楼入口",planned
P167,Z08,南部老城区,detached_house,residential,居住,False,"[549.7, 678.7]","[22.5, 25.5]","[13.9, 15.8]",0,R24,南,1,低层,0,0,0,0,0,L167,H064,T形,中央走廊,1,1,-0.24,前窗不对称,无楼梯,车库组合顶,深绿木板,奶油,侧车库,窗板封闭,双卫生间,detached_house_rooms_v1,detached_house_loot_v1,1.0,resident_cars,2,driveway_or_curb,0,False,municipal_water_power_sewer,suburban,Z08_detached_house,,False,140216167,detached_house:167:197,"detached_house|T形|中央走廊|1|1|-0.24|前窗不对称|无楼梯|车库组合顶|深绿木板|奶油|侧车库|1|[13.9, 15.8]|双卫生间",planned
P168,Z08,南部老城区,rowhouse,residential,居住,False,"[602.4, 899.4]","[21.6, 30.0]","[13.4, 18.6]",90,R28,东,2,低层,1,-1,1,0,1,L168,H065,矩形,前厅分流,2,1,0.24,高低窗组合,侧墙折梯,四坡,白色木板,雨灰,侧车库,轻度老化,开放厨房,rowhouse_rooms_v1,rowhouse_loot_v1,1.0,resident_cars,2,driveway_or_curb,0,False,municipal_water_power_sewer,suburban,Z08_rowhouse,,False,140216168,rowhouse:168:234,"rowhouse|矩形|前厅分流|2|1|0.24|高低窗组合|侧墙折梯|四坡|白色木板|雨灰|侧车库|2|[13.4, 18.6]|开放厨房",planned
P169,Z09,东南郊区与拖车营地,rural_clinic,civic,医疗,False,"[925.3, 933.8]","[33.0, 32.3]","[23.8, 23.3]",0,R30,南,1,低层,0,0,0,0,0,L169,N104,主屋加侧翼,rural_clinic-功能分区-104,0,1,-0.08,凸窗组合,无楼梯,带前廊双坡,浅黄灰泥,浅青,前廊,火灾熏黑,车库内门,rural_clinic_rooms_v1,rural_clinic_loot_v1,1.7,public_service,8,on_lot_and_service_lane,0,True,well_septic_grid_power,suburban,Z09_rural_clinic,,False,140216169,rural_clinic:169:271,"rural_clinic|主屋加侧翼|rural_clinic-功能分区-104|0|1|-0.08|凸窗组合|无楼梯|带前廊双坡|浅黄灰泥|浅青|前廊|1|[23.8, 23.3]|车库内门",planned
P170,Z09,东南郊区与拖车营地,self_storage,commercial,交通车辆,False,"[921.9, 822.8]","[33.2, 28.4]","[23.9, 20.4]",0,R31,南,1,低层,0,0,0,0,0,L170,N105,L形右翼,self_storage-功能分区-105,0,1,-0.25,前一侧二,无楼梯,双坡,蓝灰木板,砖红,前廊,屋顶轻损,前置客厅,self_storage_rooms_v1,self_storage_loot_v1,1.8,customer_and_staff,6,on_lot_and_service_lane,0,False,well_septic_grid_power,suburban,Z09_self_storage,BIZ-170,True,140216170,self_storage:170:308,"self_storage|L形右翼|self_storage-功能分区-105|0|1|-0.25|前一侧二|无楼梯|双坡|蓝灰木板|砖红|前廊|1|[23.9, 20.4]|前置客厅",planned
P171,Z09,东南郊区与拖车营地,campground_service,special,休闲文化,False,"[792.9, 814.1]","[49.6, 63.7]","[33.7, 43.3]",0,R31,南,1,低层,0,0,0,0,0,L171,N106,U形,campground_service-功能分区-106,0,2,0.23,窄窗组合,无楼梯,带前廊双坡,浅黄灰泥,松绿,前廊,杂草侵占,独立餐厅,campground_service_rooms_v1,campground_service_loot_v1,0.7,rare_or_none,3,driveway_or_curb,0,False,well_septic_grid_power,suburban,Z09_campground_service,,False,140216171,campground_service:171:345,"campground_service|U形|campground_service-功能分区-106|0|2|0.23|窄窗组合|无楼梯|带前廊双坡|浅黄灰泥|松绿|前廊|1|[33.7, 43.3]|独立餐厅",planned
P172,Z09,东南郊区与拖车营地,trailer,residential,居住,False,"[837.8, 822.8]","[24.8, 27.8]","[15.4, 17.2]",0,R31,南,1,低层,0,0,0,0,0,L172,H066,L形左翼,环形动线,1,1,0.06,前二侧一,无楼梯,双坡,蓝灰木板,浅青,前廊,维护良好,车库内门,trailer_rooms_v1,trailer_loot_v1,1.0,resident_cars,2,driveway_or_curb,0,False,well_septic_grid_power,suburban,Z09_trailer,,False,140216172,trailer:172:382,"trailer|L形左翼|环形动线|1|1|0.06|前二侧一|无楼梯|双坡|蓝灰木板|浅青|前廊|1|[15.4, 17.2]|车库内门",planned
P173,Z09,东南郊区与拖车营地,detached_house,residential,居住,False,"[866.3, 752.8]","[28.7, 28.9]","[17.8, 17.9]",0,R30,北,1,低层,0,0,0,0,0,L173,H067,L形右翼,开放核心,4,1,-0.11,转角窗组,无楼梯,带前廊双坡,浅黄灰泥,砖红,前廊,火灾熏黑,前置客厅,detached_house_rooms_v1,detached_house_loot_v1,1.0,resident_cars,2,driveway_or_curb,0,False,well_septic_grid_power,suburban,Z09_detached_house,,False,140216173,detached_house:173:419,"detached_house|L形右翼|开放核心|4|1|-0.11|转角窗组|无楼梯|带前廊双坡|浅黄灰泥|砖红|前廊|1|[17.8, 17.9]|前置客厅",planned
P174,Z09,东南郊区与拖车营地,detached_house,residential,居住,False,"[914.3, 759.5]","[22.0, 33.0]","[13.6, 20.5]",0,R30,北,1,低层,1,-1,0,0,1,L174,H068,前凸形,纵深串联,1,1,-0.28,凸窗组合,无楼梯,双坡,蓝灰木板,松绿,前廊,屋顶轻损,独立餐厅,detached_house_rooms_v1,detached_house_loot_v1,1.0,resident_cars,2,driveway_or_curb,0,False,well_septic_grid_power,suburban,Z09_detached_house,,False,140216174,detached_house:174:456,"detached_house|前凸形|纵深串联|1|1|-0.28|凸窗组合|无楼梯|双坡|蓝灰木板|松绿|前廊|1|[13.6, 20.5]|独立餐厅",planned
P175,Z09,东南郊区与拖车营地,trailer,residential,居住,False,"[739.2, 959.0]","[22.2, 24.2]","[13.8, 15.0]",90,R29,西,1,低层,0,0,0,0,0,L175,H069,后凸形,中央走廊,1,1,0.2,前一侧二,无楼梯,带前廊双坡,浅黄灰泥,浅青,前廊,杂草侵占,车库内门,trailer_rooms_v1,trailer_loot_v1,1.0,resident_cars,2,driveway_or_curb,0,False,well_septic_grid_power,suburban,Z09_trailer,,False,140216175,trailer:175:493,"trailer|后凸形|中央走廊|1|1|0.2|前一侧二|无楼梯|带前廊双坡|浅黄灰泥|浅青|前廊|1|[13.8, 15.0]|车库内门",planned
P176,Z09,东南郊区与拖车营地,detached_house,residential,居住,False,"[828.0, 759.4]","[25.8, 35.3]","[16.0, 21.9]",0,R30,北,2,低层,0,0,1,0,1,L176,H070,主屋加侧翼,前厅分流,3,2,0.03,窄窗组合,客厅转角梯,双坡,蓝灰木板,砖红,前廊,维护良好,前置客厅,detached_house_rooms_v1,detached_house_loot_v1,1.0,resident_cars,2,driveway_or_curb,0,False,well_septic_grid_power,suburban,Z09_detached_house,,False,140216176,detached_house:176:530,"detached_house|主屋加侧翼|前厅分流|3|2|0.03|窄窗组合|客厅转角梯|双坡|蓝灰木板|砖红|前廊|2|[16.0, 21.9]|前置客厅",planned
P177,Z09,东南郊区与拖车营地,trailer,residential,居住,False,"[973.1, 697.7]","[27.8, 36.6]","[17.2, 22.7]",0,R30,西,1,低层,0,0,0,0,0,L177,H071,错位双矩形,双区分隔,1,1,-0.14,前二侧一,无楼梯,带前廊双坡,浅黄灰泥,松绿,前廊,火灾熏黑,独立餐厅,trailer_rooms_v1,trailer_loot_v1,1.0,resident_cars,2,driveway_or_curb,0,False,well_septic_grid_power,suburban,Z09_trailer,,False,140216177,trailer:177:567,"trailer|错位双矩形|双区分隔|1|1|-0.14|前二侧一|无楼梯|带前廊双坡|浅黄灰泥|松绿|前廊|1|[17.2, 22.7]|独立餐厅",planned
P178,Z09,东南郊区与拖车营地,trailer,residential,居住,False,"[873.8, 834.0]","[24.0, 27.9]","[14.9, 17.3]",0,R31,南,1,低层,0,0,0,0,0,L178,H072,T形,侧走廊,1,1,-0.31,转角窗组,无楼梯,双坡,蓝灰木板,浅青,前廊,屋顶轻损,车库内门,trailer_rooms_v1,trailer_loot_v1,1.0,resident_cars,2,driveway_or_curb,0,False,well_septic_grid_power,suburban,Z09_trailer,,False,140216178,trailer:178:604,"trailer|T形|侧走廊|1|1|-0.31|转角窗组|无楼梯|双坡|蓝灰木板|浅青|前廊|1|[14.9, 17.3]|车库内门",planned
P179,Z09,东南郊区与拖车营地,trailer,residential,居住,False,"[816.8, 687.4]","[29.1, 26.2]","[18.0, 16.2]",0,R30,南,1,低层,0,0,0,0,0,L179,H073,矩形,L形动线,1,1,0.17,凸窗组合,无楼梯,带前廊双坡,浅黄灰泥,砖红,前廊,杂草侵占,前置客厅,trailer_rooms_v1,trailer_loot_v1,1.0,resident_cars,2,driveway_or_curb,0,False,well_septic_grid_power,suburban,Z09_trailer,,False,140216179,trailer:179:641,"trailer|矩形|L形动线|1|1|0.17|凸窗组合|无楼梯|带前廊双坡|浅黄灰泥|砖红|前廊|1|[18.0, 16.2]|前置客厅",planned
P180,Z09,东南郊区与拖车营地,trailer,residential,居住,False,"[994.1, 990.5]","[28.1, 26.0]","[17.4, 16.1]",0,R30,北,1,低层,0,0,0,0,0,L180,H074,L形左翼,环形动线,1,1,0.0,前一侧二,无楼梯,双坡,蓝灰木板,松绿,前廊,维护良好,独立餐厅,trailer_rooms_v1,trailer_loot_v1,1.0,resident_cars,2,driveway_or_curb,0,False,well_septic_grid_power,suburban,Z09_trailer,,False,140216180,trailer:180:678,"trailer|L形左翼|环形动线|1|1|0.0|前一侧二|无楼梯|双坡|蓝灰木板|松绿|前廊|1|[17.4, 16.1]|独立餐厅",planned
